Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2024-25","Fall","BMES","4015","BME Senior Design and Project","Arena","3.83","62.1","27.3","7.6","3","0","0","0","0","0","0","0","0","0","66","81960","  3"
"2023-24","Fall","STAT","3615","Biological Statistics","Russell","3.42","48.5","13.6","12.1","10.6","4.5","3","3","0","0","0","0","4.5","0","66","89820","  3"
"2024-25","Fall","STAT","3615","Biological Statistics","Case","3.45","43.9","15.2","9.1","13.6","7.6","3","6.1","1.5","0","0","0","0","2","66","89876","  3"
"2023-24","Fall","BIT","2406","Bus Stats Analytics & Model","Kern","3.18","42.4","0","10.6","21.2","0","7.6","13.6","0","0","4.5","0","0","3","66","81876","  3"
"2023-24","Fall","CEE","3014","Construction Management","Paige","3.9","86.4","6.1","0","6.1","1.5","0","0","0","0","0","0","0","0","66","90550","  3"
"2024-25","Fall","PHYS","2074","Contemporary Physics","Simonetti","3.35","43.9","12.1","13.6","12.1","6.1","4.5","1.5","0","1.5","1.5","0","3","2","66","88840","  3"
"2024-25","Fall","PHYS","2074","Contemporary Physics","Papavasiliou","3.35","43.9","12.1","13.6","12.1","6.1","4.5","1.5","0","1.5","1.5","0","3","2","66","88840","  3"
"2024-25","Fall","PHYS","2074","Contemporary Physics","Ivanov","3.35","43.9","12.1","13.6","12.1","6.1","4.5","1.5","0","1.5","1.5","0","3","2","66","88840","  3"
"2024-25","Fall","PHYS","2074","Contemporary Physics","Boer","3.35","43.9","12.1","13.6","12.1","6.1","4.5","1.5","0","1.5","1.5","0","3","2","66","88840","  3"
"2024-25","Fall","PHYS","2074","Contemporary Physics","Takeuchi","3.35","43.9","12.1","13.6","12.1","6.1","4.5","1.5","0","1.5","1.5","0","3","2","66","88840","  3"
"2024-25","Fall","CS","4104","Data and Algorithm Analysis","Hoang","3.47","39.4","15.2","22.7","12.1","1.5","4.5","0","3","1.5","0","0","0","0","66","83378","  3"
"2024-25","Fall","CS","5914","Emerging Topics in CS","Atkinson","3.82","75.8","12.1","6.1","4.5","0","0","0","0","0","0","0","1.5","0","66","83527","  3"
"2023-24","Fall","BIT","3464","Enterprise Planning & Control","Teets","3.7","54.5","19.7","13.6","7.6","3","1.5","0","0","0","0","0","0","0","66","81904","  3"
"2024-25","Fall","ISE","3214","Facilities and Logistics","Savage","3.32","36.4","16.7","12.1","10.6","7.6","9.1","3","1.5","1.5","1.5","0","0","0","66","86615","  3"
"2024-25","Fall","CHE","3114","Fluid Transport","McDowell","2.99","31.8","4.5","6.1","27.3","6.1","1.5","10.6","1.5","0","9.1","0","1.5","1","66","82656","  3"
"2023-24","Fall","FREC","2314","Forest Biology and Dendrology","Seiler","2.26","7.1","5.1","7.1","13.1","6.1","14.1","19.2","6.1","6.1","9.1","2","5.1","2","99","85647","  2"
"2023-24","Fall","PHIL","2125","History of Modern Philosophy","Yaure","3.22","33.3","16.7","15.2","10.6","4.5","9.1","3","1.5","0","3","0","3","2","66","88707","  3"
"2023-24","Fall","HTM","4354","IT & Social Media in HTM","Brophy","3.55","47","21.2","7.6","12.1","3","4.5","4.5","0","0","0","0","0","2","66","86394","  3"
"2023-24","Fall","CS","1044","Intro Prog in C","King","3.48","66.7","4.5","3","7.6","1.5","7.6","3","0","3","0","0","3","0","66","83277","  3"
"2024-25","Fall","ENGL","1624","Intro to Detective Fiction","Canter","3.58","59.1","16.7","4.5","1.5","7.6","7.6","0","1.5","0","0","0","1.5","0","66","85034","  3"
"2024-25","Fall","TA","2014","Introduction to Theatre","Brewer","3.63","66.7","10.6","7.6","3","7.6","0","1.5","0","0","0","0","3","0","66","90066","  3"
"2023-24","Fall","BIOL","3774","Molecular Biology","Hauf","3.07","25.8","15.2","9.1","15.2","10.6","6.1","9.1","4.5","1.5","0","3","0","0","66","81791","  3"
"2023-24","Fall","BIOL","4674","Pathogenic Bacteriology","Melville","3.18","42.4","13.6","3","9.1","3","12.1","3","7.6","4.5","0","0","1.5","2","66","81803","  3"
"2023-24","Fall","ESM","2104","Statics","Chang","3.03","13.6","18.2","16.7","22.7","9.1","4.5","7.6","3","0","3","0","1.5","6","66","85254","  3"
"2023-24","Fall","ESM","2104","Statics","Bolton","2.93","28.8","1.5","10.6","27.3","7.6","6.1","7.6","0","0","4.5","1.5","4.5","6","66","85261","  3"
"2023-24","Fall","ISE","3034","Tech Comm for Engineers","Carper","3.5","16.7","36.4","31.8","10.6","3","1.5","0","0","0","0","0","0","0","66","86587","  3"
"2023-24","Fall","ISE","2014","Engineering Economy","Kwaramba","3.83","77","10","3","5","3","2","0","0","0","0","0","0","0","100","86558","  2"
"2024-25","Fall","PHIL","2115","Ancient/Medieval Philosophy","Klagge","3.18","28.4","14.9","16.4","6","10.4","7.5","11.9","4.5","0","0","0","0","1","67","88760","  3"
"2023-24","Fall","STAT","3615","Biological Statistics","Russell","3.7","58.2","19.4","9","7.5","1.5","3","1.5","0","0","0","0","0","1","67","89821","  3"
"2024-25","Fall","STAT","3615","Biological Statistics","Ahrens","2.91","19.4","9","6","28.4","4.5","9","16.4","3","1.5","3","0","0","1","67","89873","  3"
"2024-25","Fall","STAT","3616","Biological Statistics","Guthrie","3.59","67.2","9","6","7.5","3","3","0","0","0","0","0","4.5","0","67","89881","  3"
"2023-24","Fall","PHIL","3324","Biomedical Ethics","Wildman Short","3.74","64.2","17.9","9","3","4.5","0","0","0","0","0","0","1.5","2","67","88724","  3"
"2024-25","Fall","BC","2104","Bldg Effective Const Teams","Ryan","3.52","68.7","7.5","4.5","3","1.5","6","1.5","1.5","1.5","0","1.5","3","1","67","81397","  3"
"2024-25","Fall","BIT","2406","Bus Stats Analytics & Model","Kern","3.35","41.8","0","10.4","40.3","0","3","3","0","0","0","0","1.5","3","67","81856","  3"
"2024-25","Fall","COMM","4024","Communication Law","Myers","3.44","26.9","25.4","17.9","16.4","7.5","6","0","0","0","0","0","0","0","67","83205","  3"
"2024-25","Fall","CS","3304","Comparative Languages","Gracanin","3.41","35.8","17.9","22.4","10.4","1.5","4.5","1.5","4.5","0","0","1.5","0","7","67","91425","  3"
"2024-25","Fall","MGT","3064","Cornerstones Entrepreneurship","Tseng","3.61","55.2","26.9","1.5","4.5","6","0","1.5","0","0","3","0","1.5","1","67","87858","  3"
"2024-25","Fall","FIN","4014","Cyberlaw and Policy","Price","3.02","13.4","13.4","14.9","22.4","11.9","10.4","10.4","3","0","0","0","0","1","67","85419","  3"
"2024-25","Fall","FIN","4014","Cyberlaw and Policy","Price","2.89","14.9","4.5","10.4","26.9","9","17.9","13.4","3","0","0","0","0","3","67","91564","  3"
"2024-25","Fall","ME","3024","Engineering Design & Econ","Clark","2.95","4.5","13.4","25.4","13.4","20.9","11.9","6","4.5","0","0","0","0","0","67","87305","  3"
"2024-25","Fall","ME","3024","Engineering Design & Econ","Spangler","2.76","11.9","10.4","7.5","14.9","17.9","14.9","9","7.5","4.5","1.5","0","0","0","67","87311","  3"
"2024-25","Fall","MGT","1064","Entrepreneurs Residence Exp","Slagel","3.61","58.2","10.4","14.9","10.4","1.5","0","1.5","0","0","1.5","0","1.5","0","67","87797","  3"
"2024-25","Fall","MGT","2064","Foundations Entrepreneurship","Brownell","3.26","28.4","14.9","11.9","19.4","13.4","6","3","1.5","0","0","1.5","0","1","67","87831","  3"
"2023-24","Fall","ENGR","3124","Green Engineering","Scott","2.96","34.3","9","6","14.9","7.5","7.5","3","6","4.5","1.5","0","6","1","67","85209","  3"
"2024-25","Fall","CS","3724","Human-Computr Intrctn","Bowman","3.5","47.8","9","17.9","14.9","6","1.5","0","0","1.5","0","0","1.5","0","67","83373","  3"
"2023-24","Fall","HIST","1025","Intro to European History","Alexander","3.19","16.4","22.4","13.4","20.9","14.9","7.5","1.5","1.5","0","0","0","1.5","1","67","86175","  3"
"2024-25","Fall","MGT","5804","Leader Tech-Based Org","Kumar","3.88","82.1","11.9","1.5","1.5","0","1.5","1.5","0","0","0","0","0","0","67","87923","  3"
"2023-24","Fall","STAT","3104","Probability and Distributions","House","3.06","41.8","7.5","11.9","6","9","4.5","3","6","1.5","1.5","0","7.5","2","67","89813","  3"
"2024-25","Fall","CS","5744","Software Design and Quality","Edmison","3.94","95.5","0","0","3","0","1.5","0","0","0","0","0","0","0","67","83509","  3"
"2023-24","Fall","STAT","4706","Statistics for Engr","Tavera","3.46","31.3","22.4","20.9","17.9","4.5","0","0","1.5","0","0","0","1.5","1","67","89848","  3"
"2024-25","Fall","CS","5244","Web Application Development","Mengistu","3.4","17.9","34.3","25.4","11.9","6","0","1.5","1.5","0","0","0","1.5","0","67","83480","  3"
"2024-25","Fall","HIST","3544","World War II","Narayanan","3.01","16.4","34.3","13.4","9","6","3","3","1.5","1.5","1.5","3","7.5","3","67","91541","  3"
"2024-25","Fall","STAT","3704","Stat for Eng Apps","Zhang","3.07","28.7","19.8","9.9","9.9","3","6.9","8.9","4","2","5","0","2","3","101","89887","  2"
"2023-24","Fall","ECE","5424","Advanced Machine Learning","Wang","3.9","70.6","26.5","2.9","0","0","0","0","0","0","0","0","0","0","68","83821","  3"
"2024-25","Fall","AOE","3124","Aerospace Structures","Kapania","3.36","35.3","19.1","13.2","13.2","2.9","5.9","5.9","4.4","0","0","0","0","1","68","80442","  3"
"2023-24","Fall","BMES","4015","BME Senior Design and Project","Arena","3.93","88.2","10.3","0","0","0","0","0","0","1.5","0","0","0","0","68","81971","  3"
"2023-24","Fall","CS","4104","Data and Algorithm Analysis","Raghvendra","3.44","38.2","13.2","17.6","14.7","10.3","2.9","1.5","1.5","0","0","0","0","2","68","83388","  3"
"2024-25","Fall","CS","4104","Data and Algorithm Analysis","Hamouda","3.85","79.4","7.4","5.9","4.4","2.9","0","0","0","0","0","0","0","0","68","83380","  3"
"2024-25","Fall","ME","3024","Engineering Design & Econ","Clark","2.7","7.4","7.4","13.2","16.2","16.2","14.7","14.7","4.4","4.4","0","1.5","0","0","68","87306","  3"
"2024-25","Fall","MGT","1064","Entrepreneurs Residence Exp","Poff","3.84","83.8","4.4","5.9","4.4","0","0","0","0","0","0","0","1.5","0","68","87796","  3"
"2024-25","Fall","PHYS","3405","Intermed Elec & Mag","Gray","2.98","25","14.7","10.3","10.3","8.8","17.6","1.5","2.9","1.5","4.4","0","2.9","0","68","89055","  3"
"2024-25","Fall","MGT","2314","Intro International Business","Feigenbaum","2.73","7.4","13.2","10.3","14.7","20.6","8.8","13.2","5.9","0","2.9","1.5","1.5","8","68","87844","  3"
"2024-25","Fall","HIST","1216","Intro to World History","Findley","3.84","77.9","13.2","0","5.9","0","1.5","0","1.5","0","0","0","0","0","68","91101","  3"
"2023-24","Fall","ENGL","1614","Introduction to Short Fiction","Neilan","3.01","13.2","16.2","13.2","25","13.2","7.4","2.9","5.9","0","1.5","0","1.5","4","68","85023","  3"
"2024-25","Fall","ME","3624","Mechanical Design","Raeymaekers","2.59","13.7","11.8","11.8","9.8","7.8","7.8","9.8","11.8","2","7.8","3.9","2","3","51","87341","  4"
"2023-24","Fall","CS","5254","Mobile Application Development","Oliva","3.8","82.4","10.3","1.5","0","2.9","0","0","0","0","0","0","2.9","0","68","83483","  3"
"2024-25","Fall","CHEM","4615","Phys Chem Life Sci","Geller","2.83","22.1","7.4","2.9","29.4","1.5","4.4","23.5","1.5","0","5.9","0","1.5","4","68","82945","  3"
"2023-24","Fall","ECE","2714","Signals and Systems","Lanzerotti","3.37","17.6","25","16.2","35.3","2.9","1.5","1.5","0","0","0","0","0","1","68","83681","  3"
"2023-24","Fall","SOC","2004","Social Problems","Weikart","3.52","52.9","13.2","11.8","10.3","4.4","1.5","2.9","0","0","0","0","2.9","2","68","89626","  3"
"2023-24","Fall","CS","5744","Software Design and Quality","Edmison","3.99","98.5","0","1.5","0","0","0","0","0","0","0","0","0","0","68","91386","  3"
"2023-24","Fall","ESM","2104","Statics","Davison","2.91","38.2","2.9","8.8","13.2","5.9","4.4","8.8","1.5","4.4","5.9","1.5","4.4","5","68","85257","  3"
"2023-24","Fall","BIT","5534","Applied Bus Intel & Analytics","Seref","3.67","47.8","26.1","11.6","8.7","4.3","1.4","0","0","0","0","0","0","0","69","81949","  3"
"2023-24","Fall","REAL","3024","Applied Real Estate Develop","Casey","3.06","8.7","17.4","23.2","23.2","11.6","5.8","5.8","0","1.4","2.9","0","0","0","69","89443","  3"
"2023-24","Fall","ECE","2024","Circuits and Devices","Yu","2.44","4.3","7.2","5.8","17.4","13","20.3","18.8","0","1.4","2.9","5.8","2.9","2","69","83665","  3"
"2023-24","Fall","COMM","2094","Comm & Issues of Diversity","Stinson","3.52","49.3","26.1","5.8","1.4","4.3","2.9","1.4","7.2","0","1.4","0","0","0","69","83208","  3"
"2023-24","Fall","ECE","2514","Computational Engineering","Soysal","3.11","37.7","15.9","7.2","8.7","5.8","4.3","7.2","2.9","2.9","1.4","1.4","4.3","1","69","83673","  3"
"2024-25","Fall","ECE","3704","Cont and Disc Systems","Wyatt","2.87","15.9","15.9","13","15.9","8.7","5.8","10.1","0","7.2","5.8","1.4","0","1","69","83737","  3"
"2023-24","Fall","BIT","4604","Data Gov, Privacy, Ethics","Flora","3.77","69.6","10.1","11.6","4.3","1.4","1.4","1.4","0","0","0","0","0","0","69","81929","  3"
"2024-25","Fall","AAEC","1006","Econ Food Fiber Syst","Ellerbrock","2.62","13","15.9","10.1","8.7","7.2","15.9","7.2","5.8","1.4","5.8","4.3","4.3","8","69","80068","  3"
"2023-24","Fall","MGT","1064","Entrepreneurs Residence Exp","Poff","3.76","84.1","1.4","1.4","7.2","0","0","0","4.3","0","0","0","1.4","0","69","91565","  3"
"2023-24","Fall","HNFE","3804","Exercise Physiology","Grange","3.38","49.3","4.3","10.1","11.6","13","4.3","2.9","2.9","0","0","1.4","0","1","69","86289","  3"
"2024-25","Fall","MGT","2064","Foundations Entrepreneurship","Brownell","3.24","30.4","10.1","18.8","26.1","2.9","2.9","2.9","1.4","1.4","0","0","2.9","2","69","87830","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Hopkins","2.69","1.4","8.7","15.9","26.1","10.1","18.8","7.2","7.2","1.4","0","1.4","1.4","3","69","87788","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","McEvoy","3.25","21.7","26.1","14.5","20.3","4.3","4.3","1.4","2.9","1.4","1.4","0","1.4","2","69","87792","  3"
"2023-24","Fall","ECE","2544","Fundamentals Digital Systems","Cooper","2.83","24.6","7.2","7.2","11.6","13","7.2","21.7","0","1.4","1.4","0","4.3","7","69","83677","  3"
"2024-25","Fall","CEE","3274","Intro Land Development","Young","2.83","13","13","14.5","10.1","17.4","11.6","13","0","1.4","2.9","0","2.9","0","69","82264","  3"
"2024-25","Fall","ACIS","2504","Intro to Accounting Analytics","Ferris","3.34","33.3","18.8","13","11.6","10.1","5.8","2.9","2.9","0","1.4","0","0","1","69","90638","  3"
"2024-25","Fall","HIST","1025","Intro to European History","Alexander","3.45","23.2","31.9","15.9","20.3","2.9","5.8","0","0","0","0","0","0","0","69","86212","  3"
"2024-25","Fall","HIST","1026","Intro to European History","Hancock-Parmer","3.44","29","36.2","5.8","14.5","8.7","2.9","0","0","0","0","1.4","1.4","1","69","91097","  3"
"2024-25","Fall","ENGL","1614","Introduction to Short Fiction","Weaver-Hightower","3.6","52.2","21.7","11.6","5.8","5.8","0","0","0","0","0","0","2.9","0","69","85033","  3"
"2024-25","Fall","ECON","2005","Principles of Economics","Owusu-Brown","2.92","10.1","21.7","13","11.6","20.3","5.8","5.8","4.3","4.3","0","0","2.9","0","69","90683","  3"
"2023-24","Fall","ESM","2104","Statics","Gragg","2.68","10.1","7.2","4.3","24.6","10.1","14.5","20.3","4.3","1.4","1.4","0","1.4","3","69","85260","  3"
"2023-24","Fall","ISE","3034","Tech Comm for Engineers","Carper","3.82","53.6","36.2","8.7","1.4","0","0","0","0","0","0","0","0","0","69","86585","  3"
"2024-25","Fall","ISE","3034","Tech Comm for Engineers","Carper","3.87","69.6","23.2","4.3","2.9","0","0","0","0","0","0","0","0","0","69","86611","  3"
"2024-25","Fall","GEOS","1064","Climate History","Neser","3.48","34.3","27.1","15.7","14.3","1.4","2.9","1.4","1.4","0","0","0","1.4","1","70","85927","  3"
"2023-24","Fall","CS","3754","Cloud Software Development","Khan","3.74","78.6","7.1","4.3","1.4","4.3","0","0","0","2.9","0","0","1.4","1","70","83384","  3"
"2023-24","Fall","CEM","3164","Construction Health and Safety","Porterfield","3.19","11.4","20","24.3","20","17.1","1.4","0","5.7","0","0","0","0","0","70","82644","  3"
"2024-25","Fall","ESM","3234","Fluid Mech I-Control Volumes","Staples","3.8","64.3","20","7.1","7.1","1.4","0","0","0","0","0","0","0","0","70","85271","  3"
"2024-25","Fall","MGT","2064","Foundations Entrepreneurship","Brownell","3.53","45.7","22.9","15.7","8.6","1.4","0","0","1.4","1.4","0","0","2.9","1","70","90621","  3"
"2023-24","Fall","MGT","1104","Foundations of Business","Vance","3.14","10","20","18.6","24.3","12.9","8.6","4.3","1.4","0","0","0","0","0","70","87803","  3"
"2024-25","Fall","HIST","1115","History of the United States","McKagen","3.74","78.6","2.9","7.1","2.9","4.3","0","2.9","0","0","0","0","1.4","1","70","86215","  3"
"2023-24","Fall","ISE","3614","Human Factors Ergon Engr","Patrick","2.9","8.6","8.6","5.7","40","14.3","14.3","5.7","0","1.4","0","0","1.4","0","70","86596","  3"
"2023-24","Fall","BIT","4614","Information Security","Ionescu","3.42","21.4","35.7","22.9","10","2.9","2.9","0","2.9","0","0","0","1.4","0","70","81933","  3"
"2023-24","Fall","ISC","2105","Integrated Science II","Williams","3.55","37.1","28.6","14.3","11.4","0","5.7","2.9","0","0","0","0","0","0","35","86554","  6"
"2023-24","Fall","ISC","2105","Integrated Science II","Long","3.55","37.1","28.6","14.3","11.4","0","5.7","2.9","0","0","0","0","0","0","35","86554","  6"
"2023-24","Fall","HD","2014","Integrative Health Practices","Komelski","3.36","42.9","14.3","14.3","7.1","4.3","5.7","5.7","2.9","0","0","2.9","0","2","70","86119","  3"
"2024-25","Fall","ACIS","2504","Intro to Accounting Analytics","Kogan","3.26","11.4","21.4","31.4","18.6","8.6","5.7","1.4","1.4","0","0","0","0","2","70","80139","  3"
"2023-24","Fall","HIST","1215","Intro to World History","Findley","3.98","95.7","2.9","1.4","0","0","0","0","0","0","0","0","0","0","70","86186","  3"
"2024-25","Fall","CS","4804","Introduction to AI","Chen","3.22","28.6","11.4","15.7","15.7","15.7","4.3","4.3","0","2.9","1.4","0","0","1","70","83401","  3"
"2023-24","Fall","FIN","3104","Introduction to Finance","Bickmore","3.17","31.4","8.6","15.7","8.6","12.9","14.3","2.9","4.3","1.4","0","0","0","9","70","91084","  3"
"2023-24","Fall","GEOG","1514","Introduction to Meteorology","Ramseyer","3.42","37.1","17.1","15.7","10","11.4","1.4","5.7","1.4","0","0","0","0","1","70","85820","  3"
"2024-25","Fall","BIOL","3404","Introductory Animal Physiology","Langager","3.3","44.3","10","4.3","22.9","7.1","1.4","1.4","1.4","2.9","1.4","0","2.9","0","70","81766","  3"
"2023-24","Fall","AAEC","3504","Marketing Ag Products","Vertino de Queiroz","3.41","35.7","18.6","7.1","21.4","7.1","7.1","2.9","0","0","0","0","0","0","70","90736","  3"
"2024-25","Fall","ISE","3414","Prob Operations Research","Savage","3.58","51.4","18.6","11.4","5.7","4.3","2.9","2.9","2.9","0","0","0","0","0","70","86618","  3"
"2024-25","Fall","ECE","2714","Signals and Systems","Lanzerotti","2.96","2.9","18.6","20","22.9","11.4","12.9","7.1","2.9","0","1.4","0","0","5","70","83693","  3"
"2023-24","Fall","ESM","2104","Statics","Gragg","2.36","5.7","2.9","7.1","12.9","7.1","20","25.7","11.4","2.9","0","1.4","2.9","1","70","85259","  3"
"2024-25","Fall","ESM","2104","Statics","Galitz","2.86","20","20","5.7","12.9","4.3","11.4","8.6","4.3","7.1","2.9","0","2.9","3","70","85240","  3"
"2023-24","Fall","STAT","3006","Statistical Methods","Loda","2.97","17.1","17.1","18.6","12.9","10","5.7","5.7","4.3","1.4","4.3","0","2.9","0","70","89811","  3"
"2024-25","Fall","ACIS","5504","Sys/Database Concepts","Sheetz","3.67","50","18.6","14.3","17.1","0","0","0","0","0","0","0","0","0","70","80192","  3"
"2024-25","Fall","ISE","3034","Tech Comm for Engineers","Carper","3.39","11.4","37.1","12.9","30","8.6","0","0","0","0","0","0","0","0","70","86612","  3"
"2023-24","Fall","CS","5244","Web Application Development","Mengistu","3.56","42.9","22.9","15.7","8.6","7.1","0","1.4","0","0","0","0","1.4","0","70","91236","  3"
"2023-24","Fall","ME","3414","Fluid Dynamics","Ng","2.65","9.4","3.8","15.1","7.5","26.4","11.3","5.7","15.1","1.9","3.8","0","0","6","53","87305","  4"
"2023-24","Fall","CEE","3304","Fluid Mech for CEE","Scardina","2.09","5.7","1.9","5.7","7.5","15.1","13.2","13.2","11.3","11.3","3.8","3.8","7.5","3","53","82266","  4"
"2023-24","Fall","ME","3624","Mechanical Design","Bartlett","2.99","9.4","18.9","18.9","17","9.4","9.4","11.3","1.9","3.8","0","0","0","0","53","87324","  4"
"2023-24","Fall","ISE","4005","Project Mgt System Design","Cherbaka","3.7","48.1","32.1","12.3","0.9","2.8","1.9","0.9","0.9","0","0","0","0","0","106","86599","  2"
"2024-25","Fall","AOE","4065","Air Vehicle Design","Sarojini","3.42","22.5","31","19.7","11.3","9.9","2.8","1.4","1.4","0","0","0","0","0","71","80452","  3"
"2024-25","Fall","AOE","4065","Air Vehicle Design","Canfield","3.42","22.5","31","19.7","11.3","9.9","2.8","1.4","1.4","0","0","0","0","0","71","80452","  3"
"2023-24","Fall","ECE","2514","Computational Engineering","Adams","3.22","46.5","12.7","8.5","2.8","9.9","2.8","5.6","4.2","0","1.4","0","5.6","1","71","83674","  3"
"2023-24","Fall","ECE","5554","Computer Vision","Abbott","3.44","39.4","15.5","8.5","25.4","5.6","2.8","1.4","0","0","0","0","1.4","0","71","83830","  3"
"2024-25","Fall","CEE","3014","Construction Management","Biscotte","3.26","25.4","15.5","16.9","22.5","9.9","2.8","2.8","1.4","0","2.8","0","0","0","71","82258","  3"
"2024-25","Fall","CS","4104","Data and Algorithm Analysis","Wenskovitch","3.84","80.3","7","7","1.4","0","4.2","0","0","0","0","0","0","2","71","92403","  3"
"2024-25","Fall","ECE","2564","Embedded Systems","Nazhandali","3.28","40.8","8.5","12.7","16.9","11.3","2.8","0","1.4","0","1.4","0","4.2","11","71","83692","  3"
"2024-25","Fall","HD","4964","Field Study","Henderson","3.92","92.3","0","3.1","3.1","1.5","0","0","0","0","0","0","0","0","65","86185","  3"
"2024-25","Fall","HIST","1116","History of the United States","McKagen","3.76","74.6","8.5","5.6","5.6","1.4","2.8","0","0","0","0","0","1.4","2","71","86218","  3"
"2024-25","Fall","HTM","4354","IT & Social Media in HTM","Han","3.76","57.7","28.2","2.8","5.6","4.2","1.4","0","0","0","0","0","0","0","71","86427","  3"
"2023-24","Fall","MGT","4314","International Management","Beleny","3.81","64.8","22.5","7","4.2","0","0","0","1.4","0","0","0","0","0","71","87860","  3"
"2023-24","Fall","CS","3744","Intro GUI Programming/Graphics","Gracanin","3.08","22.5","23.9","12.7","11.3","9.9","7","1.4","2.8","2.8","0","0","5.6","4","71","83383","  3"
"2023-24","Fall","MGT","2314","Intro International Business","Stallkamp","3.21","14.1","25.4","23.9","21.1","4.2","5.6","1.4","0","0","1.4","0","2.8","0","71","87819","  3"
"2023-24","Fall","MATH","2114","Introduction to Linear Algebra","Gildersleeve","2.28","5.6","2.8","7","8.5","15.5","12.7","16.9","12.7","8.5","7","2.8","0","4","71","87136","  3"
"2023-24","Fall","ENGL","1614","Introduction to Short Fiction","Waldman","3.64","50.7","21.1","14.1","9.9","1.4","1.4","0","0","0","0","0","1.4","1","71","85020","  3"
"2024-25","Fall","IDS","3124","Materials and Processes","Hauptman","3.74","60.6","12.7","19.7","5.6","0","1.4","0","0","0","0","0","0","0","71","86492","  3"
"2024-25","Fall","PHS","4064","Modeling Infectious Diseases","Ruktanonchai","3.55","49.3","16.9","14.1","9.9","4.2","0","2.8","1.4","0","0","0","1.4","1","71","88809","  3"
"2024-25","Fall","BIOL","3774","Molecular Biology","Hauf","3.2","29.6","15.5","11.3","22.5","2.8","5.6","5.6","2.8","1.4","1.4","0","1.4","0","71","81769","  3"
"2023-24","Fall","ECE","3504","Principles Comp Architecture","Williams","2.94","14.1","14.1","18.3","15.5","7","14.1","7","4.2","4.2","0","0","1.4","1","71","83717","  3"
"2023-24","Fall","ECON","2005","Principles of Economics","Perdue","3.41","22.5","31","14.1","22.5","4.2","4.2","0","0","0","1.4","0","0","0","71","84456","  3"
"2023-24","Fall","PSYC","2044","Psychology of Learning","Mitropoulos","3.56","39.4","25.4","15.5","11.3","1.4","5.6","0","1.4","0","0","0","0","1","71","89378","  3"
"2024-25","Fall","PSYC","1024","Pathways Psychology Major","Swan","3.96","90.7","6.5","1.9","0","0.9","0","0","0","0","0","0","0","0","107","91090","  2"
"2024-25","Fall","STAT","3704","Stat for Eng Apps","Russell","3.64","55.1","21.5","5.6","10.3","1.9","0.9","2.8","0","0.9","0.9","0","0","1","107","91269","  2"
"2024-25","Fall","ME","4554","Adv Technology Motor Vehicles","Huxtable","3.66","44.4","29.2","13.9","6.9","4.2","0","1.4","0","0","0","0","0","0","72","87354","  3"
"2024-25","Fall","ECE","2514","Computational Engineering","Connors","3.04","38.9","11.1","6.9","9.7","8.3","8.3","1.4","2.8","2.8","2.8","0","6.9","10","72","83688","  3"
"2024-25","Fall","BCHM","2024","Concepts of Biochemistry","Marine","2.99","13.9","6.9","13.9","27.8","18.1","11.1","4.2","1.4","2.8","0","0","0","3","72","81474","  3"
"2023-24","Fall","BIT","4604","Data Gov, Privacy, Ethics","Flora","3.87","77.8","11.1","5.6","5.6","0","0","0","0","0","0","0","0","0","72","81931","  3"
"2023-24","Fall","AAEC","1005","Econ Food Fiber Sys","Vertino de Queiroz","2.8","11.1","11.1","12.5","11.1","22.2","8.3","13.9","4.2","4.2","0","0","1.4","6","72","80063","  3"
"2023-24","Fall","MATH","1026","Elementary Calculus","England","2.73","22.2","9.7","9.7","8.3","8.3","11.1","13.9","8.3","0","0","1.4","6.9","4","72","87016","  3"
"2023-24","Fall","CEE","3304","Fluid Mech for CEE","Scardina","1.99","9.3","5.6","3.7","13","3.7","9.3","11.1","5.6","13","7.4","3.7","14.8","2","54","90572","  4"
"2023-24","Fall","CHE","3114","Fluid Transport","Bortner","2.64","16.7","5.6","11.1","13.9","15.3","6.9","12.5","4.2","1.4","6.9","0","5.6","2","72","82660","  3"
"2024-25","Fall","MGT","1104","Foundations of Business","Waters","2.97","5.6","12.5","18.1","31.9","8.3","13.9","5.6","4.2","0","0","0","0","1","72","87812","  3"
"2023-24","Fall","BIT","4474","Global Ops & Info Technology","Gordon","3.34","27.8","20.8","13.9","20.8","5.6","6.9","2.8","0","0","1.4","0","0","1","72","81923","  3"
"2024-25","Fall","BIT","4474","Global Ops & Info Technology","Gordon","3.26","26.4","18.1","22.2","9.7","8.3","4.2","5.6","2.8","1.4","0","1.4","0","0","72","81902","  3"
"2024-25","Fall","ACIS","2504","Intro to Accounting Analytics","Kogan","3.15","18.1","18.1","16.7","20.8","15.3","2.8","5.6","0","0","0","0","2.8","1","72","80140","  3"
"2024-25","Fall","ENGL","1654","Intro to Science Fiction","Waldman","3.71","86.1","1.4","0","1.4","0","4.2","2.8","1.4","0","0","0","2.8","0","72","91086","  3"
"2023-24","Fall","HIST","1215","Intro to World History","Bilgic","3.92","83.3","13.9","0","1.4","0","1.4","0","0","0","0","0","0","1","72","91814","  3"
